,Tp,Te,Hs,Pw
189,20.4225,17.5,4.25,150.38868342454634
190,20.4225,17.5,4.75,187.96519286547064
191,20.4225,17.5,5.25,228.18402056598484
192,20.4225,17.5,5.75,272.9221493087507
193,20.4225,17.5,6.25,321.5941069631799
194,20.4225,17.5,6.75,375.4979833790533
195,20.4225,17.5,7.25,430.4093380110695
196,20.4225,17.5,7.75,491.52643287210446
197,20.4225,17.5,8.25,552.942573391155
198,20.4225,17.5,8.75,624.3501645631397
199,21.5895,18.5,0.25,0.33032284240150417
200,21.5895,18.5,0.75,2.9690731062528997
201,21.5895,18.5,1.25,8.246566866448326
202,21.5895,18.5,1.75,16.164712178884628
203,21.5895,18.5,2.25,26.58455567897319
204,21.5895,18.5,2.75,39.61532926857504
205,21.5895,18.5,3.25,55.498473431474636
206,21.5895,18.5,3.75,73.77778122048677
207,21.5895,18.5,4.25,94.18671445211594
208,21.5895,18.5,4.75,117.57490883728528
209,21.5895,18.5,5.25,143.5876498723587
210,21.5895,18.5,5.75,172.02200599794332
211,21.5895,18.5,6.25,203.4658206831238
212,21.5895,18.5,6.75,236.92765949190073
213,21.5895,18.5,7.25,272.7404796832477
214,21.5895,18.5,7.75,310.81795752047543
215,21.5895,18.5,8.25,352.51702058868216
216,21.5895,18.5,8.75,395.33100690572854
217,22.7565,19.5,0.25,0.21245082217067257
218,22.7565,19.5,0.75,1.9114096781315741
219,22.7565,19.5,1.25,5.333852668536147
220,22.7565,19.5,1.75,10.416892332804272
221,22.7565,19.5,2.25,17.20172356033695
222,22.7565,19.5,2.75,25.7360514261714
223,22.7565,19.5,3.25,35.64897103783666
224,22.7565,19.5,3.75,47.585642809262794
225,22.7565,19.5,4.25,61.54380711965325
226,22.7565,19.5,4.75,75.78868317582211
227,22.7565,19.5,5.25,92.74588385470044
228,22.7565,19.5,5.75,111.68895238079966
229,22.7565,19.5,6.25,131.71251999441535
230,22.7565,19.5,6.75,154.08455332205108
231,22.7565,19.5,7.25,176.72541457834598
232,22.7565,19.5,7.75,200.31720110894986
233,22.7565,19.5,8.25,228.84839533956432
234,22.7565,19.5,8.75,256.3421115903849
235,23.9235,20.5,0.25,0.14277360965555902
236,23.9235,20.5,0.75,1.2821109399293982
237,23.9235,20.5,1.25,3.5477479670500074
238,23.9235,20.5,1.75,6.941255531769737
239,23.9235,20.5,2.25,11.563440696588746
240,23.9235,20.5,2.75,17.25032961985824
241,23.9235,20.5,3.25,24.006998378772856
242,23.9235,20.5,3.75,31.955571224959087
243,23.9235,20.5,4.25,41.14528649007847
244,23.9235,20.5,4.75,51.09104001508556
245,23.9235,20.5,5.25,62.24183744877532
246,23.9235,20.5,5.75,74.82711283023566
247,23.9235,20.5,6.25,87.91179610147329
248,23.9235,20.5,6.75,102.63461081516854
249,23.9235,20.5,7.25,118.65460751049119
250,23.9235,20.5,7.75,135.65774546692833
251,23.9235,20.5,8.25,153.30572333552834
252,23.9235,20.5,8.75,172.68755868387342
253,25.090500000000002,21.5,0.25,0.09803937190735987
254,25.090500000000002,21.5,0.75,0.8830554460650581
255,25.090500000000002,21.5,1.25,2.4636469722325414
256,25.090500000000002,21.5,1.75,4.820754445664548
257,25.090500000000002,21.5,2.25,7.985575528669804
258,25.090500000000002,21.5,2.75,11.883594557182192
259,25.090500000000002,21.5,3.25,16.5402540048636
260,25.090500000000002,21.5,3.75,22.14861260965823
261,25.090500000000002,21.5,4.25,28.20419292821572
262,25.090500000000002,21.5,4.75,35.181794501993785
263,25.090500000000002,21.5,5.25,43.27017233978929
264,25.090500000000002,21.5,5.75,51.9750204475839
265,25.090500000000002,21.5,6.25,61.420300155938776
266,25.090500000000002,21.5,6.75,71.18519436519966
267,25.090500000000002,21.5,7.25,82.06800338887061
268,25.090500000000002,21.5,7.75,94.03636309185413
269,25.090500000000002,21.5,8.25,106.30956275545631
270,25.090500000000002,21.5,8.75,119.86062399874902
271,26.2575,22.5,0.25,0.07028574147615418
272,26.2575,22.5,0.75,0.633878033586905
273,26.2575,22.5,1.25,1.764299233773068
274,26.2575,22.5,1.75,3.4538778880249073
275,26.2575,22.5,2.25,5.6972885241370355
276,26.2575,22.5,2.75,8.521834342545777
277,26.2575,22.5,3.25,11.859692487717357
278,26.2575,22.5,3.75,15.782962594550103
279,26.2575,22.5,4.25,20.196679824433794
280,26.2575,22.5,4.75,25.413756978059833
281,26.2575,22.5,5.25,30.73060781044403
282,26.2575,22.5,5.75,37.03286717127603
283,26.2575,22.5,6.25,43.70151337027778
284,26.2575,22.5,6.75,51.30633276035662
285,26.2575,22.5,7.25,58.78917807222062
286,26.2575,22.5,7.75,67.39038354316281
287,26.2575,22.5,8.25,75.94733640246186
288,26.2575,22.5,8.75,85.59200206429546
