,Tp,Te,Hs,Pw
241,23.9235,20.5,3.25,14452.577960986458
242,23.9235,20.5,3.75,18669.45785217332
243,23.9235,20.5,4.25,25366.599376432157
244,23.9235,20.5,4.75,29072.49173967834
245,23.9235,20.5,5.25,36188.00238448818
246,23.9235,20.5,5.75,48016.77115994739
247,23.9235,20.5,6.25,51949.929986719624
248,23.9235,20.5,6.75,64327.3072659157
249,23.9235,20.5,7.25,62454.733015315585
250,23.9235,20.5,7.75,75781.97724235053
251,23.9235,20.5,8.25,85629.56369084453
252,23.9235,20.5,8.75,111067.38233359618
253,25.090500000000002,21.5,0.25,134.58692610032224
254,25.090500000000002,21.5,0.75,890.6453615734691
255,25.090500000000002,21.5,1.25,2532.7157614060798
256,25.090500000000002,21.5,1.75,4387.451172414104
257,25.090500000000002,21.5,2.25,7275.184140517746
258,25.090500000000002,21.5,2.75,10006.039811617291
259,25.090500000000002,21.5,3.25,13968.860906621385
260,25.090500000000002,21.5,3.75,20441.571544899864
261,25.090500000000002,21.5,4.25,22404.808356720325
262,25.090500000000002,21.5,4.75,25761.285086770462
263,25.090500000000002,21.5,5.25,36655.56511849039
264,25.090500000000002,21.5,5.75,39241.02603148346
265,25.090500000000002,21.5,6.25,53257.14358254464
266,25.090500000000002,21.5,6.75,65770.18005585857
267,25.090500000000002,21.5,7.25,65837.32003447296
268,25.090500000000002,21.5,7.75,73660.09884324366
269,25.090500000000002,21.5,8.25,87800.88649660192
270,25.090500000000002,21.5,8.75,103901.6893311237
271,26.2575,22.5,0.25,140.06063212610647
272,26.2575,22.5,0.75,895.5739838879135
273,26.2575,22.5,1.25,2246.9177881023265
274,26.2575,22.5,1.75,4211.284827525821
275,26.2575,22.5,2.25,7032.176977067866
276,26.2575,22.5,2.75,10357.356387625494
277,26.2575,22.5,3.25,14950.35069439741
278,26.2575,22.5,3.75,16842.2457355331
279,26.2575,22.5,4.25,24714.129144247294
280,26.2575,22.5,4.75,29511.480446677328
281,26.2575,22.5,5.25,31367.068872009444
282,26.2575,22.5,5.75,43246.93055324368
283,26.2575,22.5,6.25,46035.58407720918
284,26.2575,22.5,6.75,65920.06026911752
285,26.2575,22.5,7.25,60693.882569049805
286,26.2575,22.5,7.75,71906.89255289646
287,26.2575,22.5,8.25,83443.5611598803
288,26.2575,22.5,8.75,86860.80310005622
