,Tp,Te,Hs,Pw
182,20.4225,17.5,0.75,9608.66111903621
183,20.4225,17.5,1.25,23987.89407230219
184,20.4225,17.5,1.75,44231.46271662083
185,20.4225,17.5,2.25,64475.26614151913
186,20.4225,17.5,2.75,89253.87985334446
187,20.4225,17.5,3.25,117498.86378872691
188,20.4225,17.5,3.75,137390.5372017027
189,20.4225,17.5,4.25,165714.64280147868
190,20.4225,17.5,4.75,196463.49971631507
191,20.4225,17.5,5.25,215664.3681558719
192,20.4225,17.5,5.75,241423.95220377154
193,20.4225,17.5,6.25,265700.98928106803
194,20.4225,17.5,6.75,301307.4690142177
195,20.4225,17.5,7.25,328006.57319458196
196,20.4225,17.5,7.75,351168.2173902423
197,20.4225,17.5,8.25,364548.19018156204
198,20.4225,17.5,8.75,390099.1347091784
199,21.5895,18.5,0.25,932.5528194809738
200,21.5895,18.5,0.75,8469.494767853297
201,21.5895,18.5,1.25,22402.050904781176
202,21.5895,18.5,1.75,38567.80039477598
203,21.5895,18.5,2.25,55727.17047919823
204,21.5895,18.5,2.75,77426.63488616417
205,21.5895,18.5,3.25,101985.86362313155
206,21.5895,18.5,3.75,125124.74752479375
207,21.5895,18.5,4.25,144962.3866562146
208,21.5895,18.5,4.75,168366.05908492292
209,21.5895,18.5,5.25,200967.53658276817
210,21.5895,18.5,5.75,214801.27065478315
211,21.5895,18.5,6.25,246365.1000571241
212,21.5895,18.5,6.75,260395.54211389538
213,21.5895,18.5,7.25,293475.13013656635
214,21.5895,18.5,7.75,319701.69677064003
215,21.5895,18.5,8.25,345678.3008308758
216,21.5895,18.5,8.75,367975.3788163146
217,22.7565,19.5,0.25,1021.9646849654316
218,22.7565,19.5,0.75,8417.81992587688
219,22.7565,19.5,1.25,20380.832643811755
220,22.7565,19.5,1.75,36298.253309732565
221,22.7565,19.5,2.25,55085.1527067542
222,22.7565,19.5,2.75,73660.64932266671
223,22.7565,19.5,3.25,89933.44724123753
224,22.7565,19.5,3.75,111072.04764721857
225,22.7565,19.5,4.25,133001.69083460665
226,22.7565,19.5,4.75,146530.9767999648
227,22.7565,19.5,5.25,169834.23573908946
228,22.7565,19.5,5.75,186795.77826854563
229,22.7565,19.5,6.25,199545.63512912006
230,22.7565,19.5,6.75,224878.24165536228
231,22.7565,19.5,7.25,242610.52947725216
232,22.7565,19.5,7.75,259424.7938975719
233,22.7565,19.5,8.25,290116.8890478175
234,22.7565,19.5,8.75,326242.1368512917
235,23.9235,20.5,0.25,1080.0728444897627
236,23.9235,20.5,0.75,8087.640527654422
237,23.9235,20.5,1.25,18494.77375743176
238,23.9235,20.5,1.75,31880.294063143978
239,23.9235,20.5,2.25,48687.24619000443
240,23.9235,20.5,2.75,60756.401042857164
241,23.9235,20.5,3.25,72502.82450478441
242,23.9235,20.5,3.75,87187.07583709234
243,23.9235,20.5,4.25,99953.43146956475
244,23.9235,20.5,4.75,112062.68351995658
245,23.9235,20.5,5.25,125609.62451188521
246,23.9235,20.5,5.75,134259.98859425055
247,23.9235,20.5,6.25,145518.16701947263
248,23.9235,20.5,6.75,166906.30314137143
249,23.9235,20.5,7.25,166037.72058206648
250,23.9235,20.5,7.75,198277.35788603136
251,23.9235,20.5,8.25,207229.81895338063
252,23.9235,20.5,8.75,231526.1813981341
253,25.090500000000002,21.5,0.25,946.6435420509407
